0,1,2,3,4,5,6
2020-04-04T04:05:00.000000000,41.0,5.0,61.0,190.0,96.0,351.0
2020-04-04T04:10:00.000000000,25.0,5.0,60.0,232.0,173.0,287.0
2020-04-04T04:15:00.000000000,29.0,11.0,46.0,155.0,253.0,241.0
2020-04-04T04:20:00.000000000,29.0,9.60879719846511,103.0,205.0,153.0,289.0
2020-04-04T04:25:00.000000000,24.0,7.0,48.0,196.0,105.0,282.0
2020-04-04T04:30:00.000000000,30.0,8.18249787516284,54.0,219.0,200.0,242.0
2020-04-04T04:35:00.000000000,34.0,9.073364904664368,70.0,179.0,144.0,290.0
2020-04-04T04:40:00.000000000,28.666666666666668,9.071810956601531,97.0,140.0,103.0,212.0
2020-04-04T04:45:00.000000000,51.0,10.0,72.93333333333334,148.0,137.0,356.0
2020-04-04T04:50:00.000000000,26.0,11.0,69.72222222222223,206.0,127.0,322.0
2020-04-04T04:55:00.000000000,46.0,34.0,66.0,173.0,204.0,293.0
2020-04-04T05:00:00.000000000,31.0,22.0,72.0,149.0,216.0,241.0
2020-04-04T05:05:00.000000000,17.0,24.0,91.0,140.0,264.0,357.0
2020-04-04T05:10:00.000000000,49.0,30.0,64.0,137.0,89.0,270.0
2020-04-04T05:15:00.000000000,35.166666666666664,6.0,51.0,184.0,153.0,333.0
2020-04-04T05:20:00.000000000,29.0,24.481929886619586,61.0,165.0,87.0,392.0
2020-04-04T05:25:00.000000000,36.0,6.0,160.0,130.0,206.0,303.0
2020-04-04T05:30:00.000000000,34.56279907407407,23.0,222.0,258.0,151.0,368.0
2020-04-04T05:35:00.000000000,76.0,13.0,134.0,244.0,240.0,383.0
2020-04-04T05:40:00.000000000,111.0,39.0,117.0,248.0,192.0,352.0
2020-04-04T05:45:00.000000000,89.0,46.0,76.0,226.0,181.0,335.0
2020-04-04T05:50:00.000000000,105.0,26.24001781531977,96.0,364.0,312.0,424.0
2020-04-04T05:55:00.000000000,66.0,44.0,147.0,323.0,351.0,422.0
2020-04-04T06:00:00.000000000,68.0,59.0,94.0,255.0,394.0,419.0
2020-04-04T06:05:00.000000000,64.0,56.0,153.0,293.0,348.0,441.0
2020-04-04T06:10:00.000000000,95.0,54.0,141.0,233.0,218.0,517.0
2020-04-04T06:15:00.000000000,74.0,58.606669635886625,149.0,253.0,409.0,527.0
2020-04-04T06:20:00.000000000,77.0,38.0,179.0,307.0,430.0,410.0
2020-04-04T06:25:00.000000000,193.0,100.0,225.0,238.0,548.0,471.0
2020-04-04T06:30:00.000000000,217.0,104.0,258.0,316.0,450.0,515.0
2020-04-04T06:35:00.000000000,138.9,55.0,457.0,352.0,424.0,624.0
2020-04-04T06:40:00.000000000,240.0,96.0,293.0,314.0,481.0,681.0
2020-04-04T06:45:00.000000000,209.0,69.0,356.0,370.0,847.0,613.0
2020-04-04T06:50:00.000000000,395.0,103.0,284.0,454.0,690.0,529.0
2020-04-04T06:55:00.000000000,425.0,162.0,350.0,369.0,706.0,505.0
2020-04-04T07:00:00.000000000,282.0,241.0,238.0,286.0,761.0,601.0
2020-04-04T07:05:00.000000000,263.0,252.0,269.0,312.0,1019.0,591.0
2020-04-04T07:10:00.000000000,235.0,141.0,340.0,394.0,1054.0,646.0
2020-04-04T07:15:00.000000000,273.0,154.0,370.0,379.0,819.0,655.0
2020-04-04T07:20:00.000000000,264.0,116.0,274.0,410.0,678.0,700.0
2020-04-04T07:25:00.000000000,268.0,130.0,284.0,445.0,662.0,753.0
2020-04-04T07:30:00.000000000,282.0,149.0,337.0,379.0,777.0,706.0
2020-04-04T07:35:00.000000000,400.0,162.0,410.0,513.0,1415.0,950.0
2020-04-04T07:40:00.000000000,428.0,197.0,651.0,578.0,1278.0,889.0
2020-04-04T07:45:00.000000000,596.0,237.0,645.0,702.0,913.0,950.0
2020-04-04T07:50:00.000000000,297.0,264.0,640.0,605.0,917.0,923.0
2020-04-04T07:55:00.000000000,477.0,291.0,488.0,607.0,1040.0,838.0
2020-04-04T08:00:00.000000000,327.0,213.0,662.0,544.0,1046.0,987.0
2020-04-04T08:05:00.000000000,446.0,347.0,622.0,573.0,1193.0,1060.0
2020-04-04T08:10:00.000000000,402.0,252.0,520.0,511.0,1070.0,1106.0
2020-04-04T08:15:00.000000000,370.0,268.0,544.0,431.0,1771.0,1111.0
2020-04-04T08:20:00.000000000,392.0,350.0,492.0,425.0,1841.0,1072.0
2020-04-04T08:25:00.000000000,395.0,463.0,733.0,531.0,1692.0,1291.0
2020-04-04T08:30:00.000000000,309.0,199.0,621.0,582.0,1382.0,1307.0
2020-04-04T08:35:00.000000000,366.0,342.0,519.0,578.0,1298.0,1165.0
2020-04-04T08:40:00.000000000,322.0,377.0,488.0,582.0,2269.0,1170.0
2020-04-04T08:45:00.000000000,411.0,403.0,612.0,583.0,1390.0,1218.0
2020-04-04T08:50:00.000000000,395.0,371.0,542.0,738.0,1795.0,1459.0
2020-04-04T08:55:00.000000000,423.0,410.0,543.0,614.0,2245.0,1363.0
2020-04-04T09:00:00.000000000,404.0,394.0,558.0,599.0,2038.0,1277.0
2020-04-04T09:05:00.000000000,512.0,378.0,672.0,628.0,1466.0,1203.0
2020-04-04T09:10:00.000000000,449.0,362.0,843.0,726.0,1585.0,1399.0
2020-04-04T09:15:00.000000000,515.0,334.0,773.0,859.0,2374.0,1577.0
2020-04-04T09:20:00.000000000,565.0,257.0,402.0,590.0,1490.0,1418.0
2020-04-04T09:25:00.000000000,634.0,328.0,554.0,619.0,2520.0,1436.0
2020-04-04T09:30:00.000000000,642.0,281.0,447.0,632.0,2476.0,1586.0
2020-04-04T09:35:00.000000000,645.0,232.0,590.0,790.0,2132.0,1743.0
2020-04-04T09:40:00.000000000,618.0,300.0,629.0,718.0,2242.0,1631.0
2020-04-04T09:45:00.000000000,483.0,416.0,719.0,649.0,1622.0,1570.0
2020-04-04T09:50:00.000000000,434.0,290.0,628.0,647.0,2514.0,1504.0
2020-04-04T09:55:00.000000000,622.0,284.0,576.0,731.0,2320.0,1471.0
2020-04-04T10:00:00.000000000,705.0,368.0,581.0,726.0,1942.0,1480.0
2020-04-04T10:05:00.000000000,605.0,316.0,658.0,686.0,1909.0,1537.0
2020-04-04T10:10:00.000000000,511.0,316.0,548.0,900.0,2146.0,1766.0
2020-04-04T10:15:00.000000000,605.0,444.0,559.0,934.0,3230.0,1847.0
2020-04-04T10:20:00.000000000,543.0,378.0,631.0,802.0,2128.0,1759.0
2020-04-04T10:25:00.000000000,704.0,361.0,766.0,863.0,1797.0,1648.0
2020-04-04T10:30:00.000000000,549.0,481.0,765.0,775.0,2456.0,1896.0
2020-04-04T10:35:00.000000000,553.0,444.0,688.0,1071.0,2262.0,2045.0
2020-04-04T10:40:00.000000000,581.0,435.0,667.0,1012.0,2662.0,1897.0
2020-04-04T10:45:00.000000000,716.0,364.0,757.0,826.0,3571.0,1710.0
2020-04-04T10:50:00.000000000,704.0,355.0,807.0,930.0,2788.0,1979.0
2020-04-04T10:55:00.000000000,625.0,328.0,632.0,1074.0,3057.0,2086.0
2020-04-04T11:00:00.000000000,587.0,437.0,868.0,1110.0,2530.0,1860.0
2020-04-04T11:05:00.000000000,734.0,209.0,707.0,946.0,2743.0,2081.0
2020-04-04T11:10:00.000000000,712.0,416.0,958.0,878.0,3777.0,2022.0
2020-04-04T11:15:00.000000000,517.0,332.0,831.0,868.0,2921.0,2125.0
2020-04-04T11:20:00.000000000,647.0,422.0,750.0,1047.0,2970.0,2209.0
2020-04-04T11:25:00.000000000,687.0,498.0,868.0,888.0,2253.0,1994.0
2020-04-04T11:30:00.000000000,568.0,331.0,897.0,1000.0,2527.0,1682.0
2020-04-04T11:35:00.000000000,656.0,418.0,865.0,1118.0,2482.0,2431.0
2020-04-04T11:40:00.000000000,1078.0,444.0,846.0,977.0,2710.0,2052.0
2020-04-04T11:45:00.000000000,761.0,383.0,675.0,1044.0,2098.0,2168.0
2020-04-04T11:50:00.000000000,590.0,445.0,594.0,1057.0,2865.0,1900.0
2020-04-04T11:55:00.000000000,595.0,285.0,701.0,927.0,3692.0,2175.0
2020-04-04T12:00:00.000000000,510.0,365.0,645.0,1112.0,2500.0,1872.0
2020-04-04T12:05:00.000000000,605.0,374.0,757.0,1098.0,2982.0,2184.0
2020-04-04T12:10:00.000000000,573.0,332.0,713.0,911.0,3107.0,1956.0
2020-04-04T12:15:00.000000000,526.0,341.0,591.0,1018.0,2790.0,1542.0
2020-04-04T12:20:00.000000000,607.0,222.0,466.0,797.0,2479.0,1954.0
2020-04-04T12:25:00.000000000,511.0,396.0,806.0,1145.0,2761.0,2004.0
2020-04-04T12:30:00.000000000,520.0,206.0,821.0,889.0,2439.0,1675.0
2020-04-04T12:35:00.000000000,570.0,257.0,667.0,1311.0,2933.0,1668.0
2020-04-04T12:40:00.000000000,638.0,239.0,760.0,1190.0,3262.0,2176.0
2020-04-04T12:45:00.000000000,528.0,366.0,768.0,1129.0,2780.0,1913.0
2020-04-04T12:50:00.000000000,478.0,193.0,600.0,1002.0,3254.0,1909.0
2020-04-04T12:55:00.000000000,722.0,489.0,434.0,944.0,3543.0,1729.0
2020-04-04T13:00:00.000000000,539.0,295.0,400.0,910.0,2591.0,1707.0
2020-04-04T13:05:00.000000000,670.0,284.0,538.0,973.0,2445.0,1723.0
2020-04-04T13:10:00.000000000,565.0,267.0,603.0,920.0,3162.0,1857.0
2020-04-04T13:15:00.000000000,755.0,371.0,500.0,726.0,3296.0,1667.0
2020-04-04T13:20:00.000000000,609.0,414.0,519.0,819.0,3142.0,1668.0
2020-04-04T13:25:00.000000000,663.0,215.0,527.0,809.0,2791.0,1481.0
2020-04-04T13:30:00.000000000,660.0,199.0,489.0,794.0,2637.0,1972.0
2020-04-04T13:35:00.000000000,866.0,255.0,465.0,1156.0,2311.0,2127.0
2020-04-04T13:40:00.000000000,825.0,294.54992848404413,605.0,998.0,2337.0,1823.0
2020-04-04T13:45:00.000000000,833.0,263.0,480.0,862.0,3468.0,1979.0
2020-04-04T13:50:00.000000000,746.0,330.0,736.0,961.0,3974.0,1901.0
2020-04-04T13:55:00.000000000,636.0,291.0,629.0,976.0,3879.0,1857.0
2020-04-04T14:00:00.000000000,660.0,224.0,564.6333333333333,852.0,3530.0,1909.0
2020-04-04T14:05:00.000000000,818.0,375.0,910.0,1025.0,3109.0,1985.0
2020-04-04T14:10:00.000000000,918.0,292.34222222222223,739.0,946.0,3416.0,2217.0
2020-04-04T14:15:00.000000000,638.0,421.0,738.0,933.0,3335.0,2008.0
2020-04-04T14:20:00.000000000,887.0,452.0,701.0,929.0,3076.0,1937.0
2020-04-04T14:25:00.000000000,699.0,328.0,586.0,978.0,3313.0,1730.0
2020-04-04T14:30:00.000000000,729.0,283.0,792.0,1054.0,2708.0,1758.0
2020-04-04T14:35:00.000000000,716.0,372.0,917.0,1096.0,3357.0,1860.0
2020-04-04T14:40:00.000000000,705.0,471.0,719.2891453545235,1017.0,3318.0,1850.0
2020-04-04T14:45:00.000000000,866.0,602.0,865.0,1057.0,2651.0,1858.0
2020-04-04T14:50:00.000000000,907.0,683.0,849.0,939.0,3395.0,2013.0
2020-04-04T14:55:00.000000000,892.0,545.0,829.0,1206.0,5037.0,2033.0
2020-04-04T15:00:00.000000000,727.0,665.0,863.0,880.0,3310.0,2064.0
2020-04-04T15:05:00.000000000,767.0,519.0,1037.0,1031.0,3239.0,1746.0
2020-04-04T15:10:00.000000000,792.0,425.0,894.0,1026.0,3536.0,1936.0
2020-04-04T15:15:00.000000000,739.0,529.0,828.7504349526267,980.0,3544.0,2074.0
2020-04-04T15:20:00.000000000,839.0,385.0,1025.0,918.0,3823.0,2213.0
2020-04-04T15:25:00.000000000,636.0,423.0,905.0,831.0,2784.0,2001.0
2020-04-04T15:30:00.000000000,648.0,541.0,876.0,712.0,2743.0,1925.0
2020-04-04T15:35:00.000000000,600.0,507.0,741.0,954.0,4040.0,1994.0
2020-04-04T15:40:00.000000000,537.0,639.0,940.0,856.0,3424.0,1868.0
2020-04-04T15:45:00.000000000,611.0,583.0,882.0,1034.0,2957.0,2032.0
2020-04-04T15:50:00.000000000,723.0,649.0,959.0,840.0,3615.0,2319.0
2020-04-04T15:55:00.000000000,587.0,571.0,824.753580498446,821.0,4396.0,1962.0
2020-04-04T16:00:00.000000000,681.0,709.0,962.0,906.0,3750.0,2031.0
2020-04-04T16:05:00.000000000,427.0,693.0,1016.0,882.0,4147.0,2180.0
2020-04-04T16:10:00.000000000,538.0,465.0,1088.0,912.0,3483.0,2010.0
2020-04-04T16:15:00.000000000,589.0,622.0,850.0,882.0,4349.0,2025.0
2020-04-04T16:20:00.000000000,563.0,612.0,966.0,828.0,3536.0,1940.0
2020-04-04T16:25:00.000000000,661.0,717.0,967.0,810.0,3307.0,2008.0
2020-04-04T16:30:00.000000000,811.0,756.0,842.0,864.0,3278.0,2252.0
2020-04-04T16:35:00.000000000,610.0,601.5968738244932,881.6666666666666,998.0,5562.0,2145.0
2020-04-04T16:40:00.000000000,827.0,664.0,600.0,947.0,3384.0,1823.0
2020-04-04T16:45:00.000000000,516.0,578.0,704.0,1076.0,2574.0,1827.0
2020-04-04T16:50:00.000000000,689.0,469.0,770.0,934.0,3723.0,2129.0
2020-04-04T16:55:00.000000000,593.0,416.0,918.0,840.0,3656.0,2254.0
2020-04-04T17:00:00.000000000,580.0,443.0,870.0,772.0,4435.0,1985.0
2020-04-04T17:05:00.000000000,630.0,509.0,906.0,903.0,3959.0,1928.0
2020-04-04T17:10:00.000000000,637.0,545.0,784.8496818129858,1091.0,4216.0,2200.0
2020-04-04T17:15:00.000000000,660.0,376.0,809.0,1016.0,3961.0,1959.0
2020-04-04T17:20:00.000000000,612.0,385.0,651.0,1223.0,3509.0,1961.0
2020-04-04T17:25:00.000000000,565.0,314.0,638.0,1070.0,5640.0,1965.0
2020-04-04T17:30:00.000000000,472.0,283.0,467.0,913.0,3521.0,2122.0
2020-04-04T17:35:00.000000000,518.0,304.0,457.0,877.0,3994.0,2119.0
2020-04-04T17:40:00.000000000,606.0,274.0,503.0,965.0,3020.0,2004.0
2020-04-04T17:45:00.000000000,566.0,168.0,507.0,982.0,3599.0,1945.0
2020-04-04T17:50:00.000000000,554.0,268.0,536.0,1096.0,3143.0,2040.0
2020-04-04T17:55:00.000000000,646.0,230.0,349.0,1227.0,3216.0,1964.0
2020-04-04T18:00:00.000000000,553.0,195.0,464.0,1184.0,3488.0,1781.0
2020-04-04T18:05:00.000000000,489.0,244.0,364.0,1049.0,2836.0,2002.0
2020-04-04T18:10:00.000000000,609.0,148.0,349.0,1150.0,2989.0,1911.0
2020-04-04T18:15:00.000000000,328.0,177.0,364.0,1006.0,3563.0,1996.0
2020-04-04T18:20:00.000000000,505.0,214.0,350.0,1143.0,2963.0,1909.0
2020-04-04T18:25:00.000000000,627.0,78.0,394.0,1052.0,3243.0,1697.0
2020-04-04T18:30:00.000000000,585.0,156.0,359.0,1166.0,3009.0,1785.0
2020-04-04T18:35:00.000000000,666.0,146.0,252.0,1206.0,5815.0,1596.0
2020-04-04T18:40:00.000000000,621.0,148.0,256.0,963.0,3340.0,1655.0
2020-04-04T18:45:00.000000000,536.0,178.0,246.0,985.0,3503.0,1665.0
2020-04-04T18:50:00.000000000,773.0,163.0,327.0,1049.0,3058.0,1817.0
2020-04-04T18:55:00.000000000,577.0,100.0,383.0,822.0,3261.0,2039.0
2020-04-04T19:00:00.000000000,595.0,107.0,287.0,1001.0,2986.0,1833.0
2020-04-04T19:05:00.000000000,573.0,80.0,428.0,912.0,2810.0,1802.0
2020-04-04T19:10:00.000000000,787.0,136.0,273.0,879.0,3545.0,1796.0
2020-04-04T19:15:00.000000000,410.0,131.0,406.0,851.0,2965.0,1898.0
2020-04-04T19:20:00.000000000,613.0,89.0,267.0,1155.0,5232.0,1764.0
2020-04-04T19:25:00.000000000,694.0,86.0,255.0,894.0,3669.0,1721.0
2020-04-04T19:30:00.000000000,729.0,152.0,243.0,820.0,4634.0,1796.0
2020-04-04T19:35:00.000000000,482.0,135.0,287.0,847.0,3024.0,1749.0
2020-04-04T19:40:00.000000000,541.0,131.0,284.0,948.0,2904.0,1794.0
2020-04-04T19:45:00.000000000,539.0,197.0,341.0,875.0,2721.0,1964.0
2020-04-04T19:50:00.000000000,719.0,131.0,282.0,1158.0,3156.0,1752.0
2020-04-04T19:55:00.000000000,598.0,117.0,317.0,1209.0,2785.0,1677.0
2020-04-04T20:00:00.000000000,582.0,138.0,327.0,1183.0,4184.0,1809.0
2020-04-04T20:05:00.000000000,606.0,173.0,431.0,1200.0,5499.0,1810.0
2020-04-04T20:10:00.000000000,596.0,132.0,308.0,1033.0,3018.0,1913.0
2020-04-04T20:15:00.000000000,504.0,144.0,201.0,835.0,2987.0,1839.0
2020-04-04T20:20:00.000000000,654.0,127.0,212.0,814.0,3920.0,1764.0
2020-04-04T20:25:00.000000000,519.0,68.0,178.0,885.0,3328.0,1613.0
2020-04-04T20:30:00.000000000,344.0,92.0,174.0,918.0,3513.0,1807.0
2020-04-04T20:35:00.000000000,357.0,98.0,189.0,952.0,3612.0,1960.0
2020-04-04T20:40:00.000000000,301.0,70.0,223.0,881.0,4196.0,1694.0
2020-04-04T20:45:00.000000000,348.0,68.0,133.0,1005.0,2808.0,1690.0
2020-04-04T20:50:00.000000000,324.0,98.0,227.0,910.0,5388.0,1446.0
2020-04-04T20:55:00.000000000,407.0,79.0,143.0,1050.0,3001.0,1637.0
2020-04-04T21:00:00.000000000,287.0,130.0,185.0,908.0,2874.0,2073.0
2020-04-04T21:05:00.000000000,363.0,87.0,231.0,1089.0,2094.0,1765.0
2020-04-04T21:10:00.000000000,260.0,119.0,211.0,1022.0,2987.0,1777.0
2020-04-04T21:15:00.000000000,295.0,79.0,257.0,962.0,2672.0,1764.0
2020-04-04T21:20:00.000000000,328.0,88.0,169.0,855.0,2279.0,1450.0
2020-04-04T21:25:00.000000000,328.0,73.0,147.0,790.0,4292.0,1285.0
2020-04-04T21:30:00.000000000,222.0,117.0,157.0,843.0,3025.0,1241.0
2020-04-04T21:35:00.000000000,453.0,86.0,161.0,843.0,2519.0,1551.0
2020-04-04T21:40:00.000000000,366.0,61.0,232.0,791.0,1808.0,1612.0
2020-04-04T21:45:00.000000000,331.0,68.0,186.0,765.0,1366.0,1830.0
2020-04-04T21:50:00.000000000,351.0,77.0,186.0,916.0,1971.0,1489.0
2020-04-04T21:55:00.000000000,253.0,62.0,119.0,770.0,1655.0,1414.0
2020-04-04T22:00:00.000000000,218.0,105.0,142.0,776.0,1651.0,1103.0
2020-04-04T22:05:00.000000000,283.0,35.0,173.0,722.0,1849.0,1213.0
2020-04-04T22:10:00.000000000,268.0,98.0,197.0,701.0,4270.0,1392.0
2020-04-04T22:15:00.000000000,427.0,96.0,193.0,779.0,2167.0,1382.0
2020-04-04T22:20:00.000000000,397.0,48.0,164.0,648.0,1179.0,1407.0
2020-04-04T22:25:00.000000000,439.0,44.0,175.0,711.0,1244.0,1554.0
2020-04-04T22:30:00.000000000,362.0,29.0,143.0,633.0,993.0,1233.0
2020-04-04T22:35:00.000000000,248.0,63.0,182.0,550.0,917.0,1349.0
2020-04-04T22:40:00.000000000,337.0,104.0,111.0,563.0,1065.0,1311.0
2020-04-04T22:45:00.000000000,310.0,60.0,122.0,554.0,899.0,1468.0
2020-04-04T22:50:00.000000000,302.0,60.199999999999996,89.0,555.0,2778.0,1264.0
2020-04-04T22:55:00.000000000,158.0,60.0,158.0,549.0,1213.0,1235.0
2020-04-04T23:00:00.000000000,196.0,60.0,153.0,419.0,621.0,1345.0
2020-04-04T23:05:00.000000000,308.0,64.0,209.0,515.0,835.0,1202.0
2020-04-04T23:10:00.000000000,223.0,43.0,247.0,473.0,724.0,1172.0
2020-04-04T23:15:00.000000000,349.0,64.0,149.0,480.0,1086.0,1117.0
2020-04-04T23:20:00.000000000,116.0,34.0,140.0,507.0,809.0,1218.0
2020-04-04T23:25:00.000000000,110.0,47.0,73.0,420.0,952.0,1048.0
2020-04-04T23:30:00.000000000,127.0,35.0,103.0,424.0,668.0,830.0
2020-04-04T23:35:00.000000000,183.0,57.0,158.0,432.0,612.0,770.0
2020-04-04T23:40:00.000000000,127.0,85.0,148.0,526.0,583.0,850.0
2020-04-04T23:45:00.000000000,82.0,43.0,121.0,605.0,752.0,891.0
2020-04-04T23:50:00.000000000,183.0,39.0,134.0,620.0,458.0,970.0
2020-04-04T23:55:00.000000000,145.0,61.0,90.0,484.0,521.0,1078.0
2020-04-05T00:00:00.000000000,188.0,23.0,67.0,526.0,487.0,849.0
2020-04-05T00:05:00.000000000,230.0,10.0,138.0,503.0,522.0,1222.0
2020-04-05T00:10:00.000000000,144.0,44.0,86.0,452.0,395.0,851.0
2020-04-05T00:15:00.000000000,219.0,51.0,72.0,406.0,596.0,932.0
2020-04-05T00:20:00.000000000,80.0,34.0,128.0,528.0,485.0,987.0
2020-04-05T00:25:00.000000000,150.0,25.0,94.0,628.0,473.0,709.0
2020-04-05T00:30:00.000000000,128.0,50.0,99.0,464.0,397.0,689.0
2020-04-05T00:35:00.000000000,88.0,18.0,83.0,351.0,472.0,793.0
2020-04-05T00:40:00.000000000,155.0,32.0,73.0,311.0,345.0,745.0
2020-04-05T00:45:00.000000000,138.0,14.0,87.0,374.0,358.0,793.0
2020-04-05T00:50:00.000000000,111.0,37.0,102.0,378.0,419.0,685.0
2020-04-05T00:55:00.000000000,115.0,28.0,60.0,407.0,282.0,578.0
2020-04-05T01:00:00.000000000,125.0,28.0,57.0,317.0,201.0,689.0
2020-04-05T01:05:00.000000000,102.0,16.0,92.0,499.0,249.0,596.0
2020-04-05T01:10:00.000000000,86.0,23.3,51.0,372.0,287.0,657.0
2020-04-05T01:15:00.000000000,99.0,20.0,71.0,298.0,316.0,729.0
2020-04-05T01:20:00.000000000,62.0,9.0,64.0,292.0,262.0,676.0
2020-04-05T01:25:00.000000000,117.0,8.0,51.0,317.0,273.0,525.0
2020-04-05T01:30:00.000000000,59.0,13.0,59.0,308.0,280.0,533.0
2020-04-05T01:35:00.000000000,77.0,15.0,79.0,303.0,225.0,510.0
2020-04-05T01:40:00.000000000,34.0,13.466666666666667,125.0,287.0,202.0,551.0
2020-04-05T01:45:00.000000000,47.0,28.0,85.0,333.0,234.0,530.0
2020-04-05T01:50:00.000000000,61.0,17.0,111.0,326.0,172.0,542.0
2020-04-05T01:55:00.000000000,78.0,14.0,90.0,349.0,177.0,537.0
2020-04-05T02:00:00.000000000,82.0,20.0,99.0,278.0,115.0,532.0
2020-04-05T02:05:00.000000000,66.0,18.0,78.0,274.0,181.0,498.0
2020-04-05T02:10:00.000000000,90.0,20.469720424747504,112.0,280.0,188.0,471.0
2020-04-05T02:15:00.000000000,62.0,7.0,93.0,266.0,205.0,432.0
2020-04-05T02:20:00.000000000,80.0,8.0,128.0,218.0,287.0,457.0
2020-04-05T02:25:00.000000000,64.0,29.0,88.0,148.0,181.0,498.0
2020-04-05T02:30:00.000000000,72.0,14.0,73.0,131.0,160.0,459.0
2020-04-05T02:35:00.000000000,24.0,13.0,67.0,162.0,134.0,423.0
2020-04-05T02:40:00.000000000,76.0,13.0,52.0,183.0,179.0,359.0
2020-04-05T02:45:00.000000000,75.0,11.0,78.0,226.0,171.0,293.0
2020-04-05T02:50:00.000000000,99.0,3.0,59.0,160.0,172.0,386.0
2020-04-05T02:55:00.000000000,43.0,6.0,46.0,193.0,92.0,399.0
2020-04-05T03:00:00.000000000,80.0,13.0,51.0,253.0,168.0,380.0
2020-04-05T03:05:00.000000000,34.0,4.0,27.0,256.0,189.0,331.0
2020-04-05T03:10:00.000000000,71.0,7.9876829891835355,50.0,287.0,195.0,355.0
2020-04-05T03:15:00.000000000,56.0,5.0,65.0,204.0,169.0,274.0
2020-04-05T03:20:00.000000000,55.20786576360311,8.42503467632632,67.0,250.0,161.0,353.0
2020-04-05T03:25:00.000000000,10.0,15.0,95.0,156.0,109.0,291.0
2020-04-05T03:30:00.000000000,15.0,11.0,90.0,285.0,167.0,255.0
2020-04-05T03:35:00.000000000,27.0,9.613726091757368,71.0,221.0,124.0,261.0
2020-04-05T03:40:00.000000000,52.0,18.0,56.0,260.0,102.0,276.0
2020-04-05T03:45:00.000000000,31.764356424008028,12.0,38.0,253.0,52.0,275.0
2020-04-05T03:50:00.000000000,29.0,13.060574496376717,63.0,194.0,55.0,258.0
2020-04-05T03:55:00.000000000,23.0,12.716031788715775,34.0,168.0,85.0,276.0
2020-04-05T04:00:00.000000000,39.0,17.0,52.0,176.0,131.0,259.0
2020-04-05T04:05:00.000000000,54.0,5.0,75.0,156.0,95.0,303.0
2020-04-05T04:10:00.000000000,22.0,10.0,39.0,160.0,143.0,189.0
2020-04-05T04:15:00.000000000,41.0,17.0,55.0,150.0,72.0,302.0
2020-04-05T04:20:00.000000000,29.0,7.0,75.0,128.0,93.0,276.0
2020-04-05T04:25:00.000000000,27.0,25.0,25.0,147.0,102.0,224.0
2020-04-05T04:30:00.000000000,12.0,17.0,48.0,209.0,83.0,210.0
2020-04-05T04:35:00.000000000,28.649298792867466,11.0,75.0,198.0,98.0,224.0
2020-04-05T04:40:00.000000000,51.0,15.0,114.0,219.0,102.0,245.0
2020-04-05T04:45:00.000000000,22.0,5.0,72.0,253.0,104.0,261.0
2020-04-05T04:50:00.000000000,35.0,16.0,32.0,222.0,118.0,164.0
2020-04-05T04:55:00.000000000,47.0,20.0,27.0,202.0,152.0,111.0
2020-04-05T05:00:00.000000000,43.0,8.0,84.0,122.0,131.0,215.0
2020-04-05T05:05:00.000000000,54.0,36.0,98.0,137.0,188.0,324.0
2020-04-05T05:10:00.000000000,37.0,17.0,104.0,240.0,177.0,284.0
2020-04-05T05:15:00.000000000,47.0,13.0,116.0,236.0,203.0,230.0
2020-04-05T05:20:00.000000000,43.0,10.0,53.0,223.0,157.0,196.0
2020-04-05T05:25:00.000000000,86.0,36.0,117.0,258.0,164.0,301.0
2020-04-05T05:30:00.000000000,38.0,30.0,96.0,215.0,192.0,245.0
2020-04-05T05:35:00.000000000,70.0,26.0,131.0,278.0,202.0,242.0
2020-04-05T05:40:00.000000000,47.0,14.0,146.0,227.81859316415182,84.0,217.0
2020-04-05T05:45:00.000000000,70.0,30.0,162.0,207.0,141.0,188.0
2020-04-05T05:50:00.000000000,72.0,45.0,136.0,221.0,299.0,344.0
2020-04-05T05:55:00.000000000,60.153640438003414,41.0,201.0,300.0,368.0,322.0
2020-04-05T06:00:00.000000000,52.0,47.0,154.0,285.0,320.0,365.0
2020-04-05T06:05:00.000000000,126.0,100.0,206.0,347.0,268.0,424.0
2020-04-05T06:10:00.000000000,138.0,37.0,160.0,253.0,218.0,484.0
2020-04-05T06:15:00.000000000,107.0,117.0,228.0,216.0,377.0,418.0
2020-04-05T06:20:00.000000000,48.0,108.0,156.0,263.0,432.0,388.0
2020-04-05T06:25:00.000000000,141.0,96.0,344.0,252.0,793.0,440.0
2020-04-05T06:30:00.000000000,117.0,118.0,328.0,304.0,439.0,530.0
2020-04-05T06:35:00.000000000,269.0,131.0,425.0,284.0,324.0,443.0
2020-04-05T06:40:00.000000000,238.0,143.0,271.0,339.0,467.0,434.0
2020-04-05T06:45:00.000000000,219.0,114.13611919845904,287.0,342.0,755.0,526.0
2020-04-05T06:50:00.000000000,254.0,115.64593286897407,418.0,323.0,590.0,553.0
2020-04-05T06:55:00.000000000,266.0,130.0,417.0,324.0,725.0,655.0
2020-04-05T07:00:00.000000000,197.0,197.0,508.0,319.0,859.0,717.0
2020-04-05T07:05:00.000000000,295.0,134.0,533.0,293.0,938.0,693.0
2020-04-05T07:10:00.000000000,287.0,169.0,417.0,348.0,1093.0,649.0
2020-04-05T07:15:00.000000000,265.0,144.41226496958765,371.0,354.0,909.0,585.0
